 ,index,node_id,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
113,113,200,74113,3kwaMUWsif5RqexF0YHoCk,Lagum,MEMÓRIAS (de onde eu nunca fui),EU E MINHAS PARANOIAS,47,174957,False,0.76,0.65,4,-5.882,1,0.026,0.0251,0.000904,0.518,0.906,105.951,4,mpb
114,114,200,74114,0fdN1fuFWKKACOGnDJmyiC,Os Paralamas Do Sucesso;Pitty,Multishow Ao Vivo Paralamas Brasil Afora (Ao Vivo / Deluxe),Tendo A Lua - Ao Vivo,48,188853,False,0.688,0.601,2,-9.324,1,0.0442,0.0905,0.000513,0.952,0.643,81.128,4,mpb
115,115,147,74115,0q8u4fgKU10JDefsWY1nFt,Vanessa Da Mata,Quando Deixamos Nossos Beijos na Esquina,Hoje Eu Sei,45,219215,False,0.601,0.416,0,-9.821,1,0.0299,0.17,4.73e-05,0.0994,0.151,79.96,4,mpb
116,116,163,74116,6KtkKeZpXg3v5Iboqrzakq,Alceu Valença,Coração Bobo / Pelas Ruas Que Andei (Voz e Violão),Coração Bobo - Voz e Violão,46,209876,False,0.549,0.586,7,-8.13,1,0.0524,0.825,0.0,0.155,0.867,112.987,3,mpb
117,117,200,74117,6NBHMptEZNOSKPsK5cUcBc,Vanessa Da Mata,Caixinha de Música (Ao Vivo),Gente Feliz - Ao Vivo,44,246746,False,0.694,0.648,9,-9.311,0,0.0507,0.022,0.000623,0.708,0.494,140.069,4,mpb
118,118,163,74118,5eaKUkByxNJEAYDNgBR8XO,Sandy;Wanessa Camargo,"Nós, VOZ, Eles 2",Leve,45,184682,False,0.551,0.509,0,-8.05,0,0.0339,0.673,3.66e-06,0.211,0.552,160.018,4,mpb
119,119,165,74119,7hNyAHE2VsZt7gawcaO5Ji,Nando Reis;Ana Vilela,Laços,Laços,47,240585,False,0.602,0.889,7,-6.072,1,0.0717,0.15,3.31e-05,0.3,0.408,137.986,4,mpb
120,120,158,74120,0Cro1lolgliyLKxGptK6RZ,Zeca Baleiro,Top Hits,Proibida Pra Mim,46,195000,False,0.65,0.361,7,-10.614,1,0.0328,0.722,0.0,0.097,0.54,132.839,4,mpb
121,121,187,74121,6Cds1yaAqjemuebKt1DIKj,Detonautas Roque Clube,VI,Por Onde Você Anda?,48,241400,False,0.508,0.608,2,-8.915,1,0.034,0.197,0.00297,0.103,0.312,160.212,4,mpb
122,122,187,74122,4D75ixy2I4ft75Ay25fKyP,Legião Urbana,O Descobrimento Do Brasil,Vinte E Nove,47,223933,False,0.42,0.542,7,-13.097,1,0.036,0.02,0.0471,0.185,0.72,129.726,5,mpb
123,123,158,74123,0LQFeIjMYHGAKR7FC4vqoo,Sandy;Agnes Nunes,"Nós, VOZ, Eles 2",De Cada Vez,45,215736,False,0.548,0.323,11,-9.942,1,0.0256,0.721,0.0,0.0841,0.382,94.834,4,mpb
124,124,158,74124,7u02hXi88oNDoBPkByGJOB,Vicka,De Cabeça Pra Baixo,Pausa #Omundoprecisadepausa,47,199500,False,0.708,0.549,10,-7.428,1,0.0276,0.161,0.0,0.113,0.519,121.995,4,mpb
125,125,200,74125,4l4wZSPLrRwtIsvlq5JlG1,Los Hermanos,Ventura,Além do Que Se Vê,46,230746,False,0.718,0.498,8,-7.171,0,0.031,0.286,0.000326,0.157,0.767,138.111,4,mpb
126,126,200,74126,3qzgGSGtGAcXGZJ7UG68hr,Legião Urbana,Legião Urbana,Perdidos No Espaço,48,177466,False,0.572,0.567,11,-12.398,0,0.0388,0.0435,0.129,0.0966,0.768,81.917,4,mpb
127,127,165,74127,5eeWHpZyV0xqWunkjahh6X,Cássia Eller,Com Você ... Meu Mundo Ficaria Completo,O Meu Mundo Ficaria Completo (Com Você),47,249132,False,0.637,0.91,7,-3.651,1,0.0589,0.624,0.0,0.115,0.87,168.029,4,mpb
128,128,163,74128,4GYgRE5xx0GrBOiUdz6HTq,Leoni,Leoni - Ao Vivo,Alice (Não Me Escreva Aquela Carta de Amor) / Conspiração Internacional - Ao Vivo,45,201613,False,0.567,0.484,1,-8.201,0,0.0397,0.805,0.0,0.881,0.843,80.557,4,mpb
129,129,158,74129,2FQibaJLFi1nQj8tW18LUJ,Marisa Monte,Verde Anil Amarelo Cor de Rosa e Carvão,Maria de Verdade,46,235933,False,0.728,0.52,1,-11.185,1,0.0277,0.241,0.000104,0.118,0.843,98.059,4,mpb
130,130,165,74130,1aJwIrmZskcIVeegeZBz5E,Pepeu Gomes,Energia positiva,Mil e uma noites de amor,47,352306,False,0.614,0.949,5,-6.93,0,0.0386,0.146,2.17e-06,0.472,0.67,107.955,4,mpb
131,131,191,74131,1G0z8l6A0dinLBPhsY7TWN,Jorge Aragão,Ao vivo,Coisa da pele - Ao vivo,46,235866,False,0.501,0.864,7,-8.877,1,0.0926,0.771,0.00384,0.979,0.745,102.493,4,mpb
132,132,165,74132,6wga1W5kGd7hVjClXpM187,Detonautas Roque Clube,Detonautas Acústico,Inferno são os outros,48,211706,False,0.642,0.797,6,-7.173,0,0.0286,0.0899,1.38e-05,0.732,0.563,110.055,4,mpb
133,133,158,74133,0sjIyVoVtk4wGyn32tXx09,Renato Teixeira,Canção Pra Pedir Perdão,Canção Pra Pedir Perdão,46,225517,False,0.486,0.399,5,-7.754,1,0.0369,0.792,6.46e-05,0.132,0.459,115.028,3,mpb
134,134,158,74134,0F2TndjbLZzncXfHbTwJGT,Georgia Castro,Georgia Castro e o Violão,Se Eu Não Te Amasse Tanto Assim,47,201137,False,0.429,0.129,2,-12.562,1,0.0481,0.961,0.0,0.14,0.496,200.122,4,mpb
135,135,163,74135,62uOx3XvUAaaId0LLtglnr,Amelinha,Porta Secreta,Foi Deus Quem Fez Você,47,232973,False,0.421,0.653,9,-6.98,1,0.0487,0.318,0.0,0.377,0.409,133.596,4,mpb
136,136,108,74136,3fOytJcDu5uW8OoXSFhBua,Legião Urbana,Legião Urbana 30 Anos,Baader-Meinhof Blues,47,207533,False,0.253,0.831,9,-5.41,1,0.0456,0.012,6.62e-05,0.508,0.657,189.72,4,mpb
137,137,158,74137,3DeJRsFwGGsX0TC6k4aEWm,Los Hermanos,Los Hermanos,Primavera,47,262040,False,0.339,0.624,8,-4.755,1,0.0313,0.421,1.36e-05,0.126,0.408,200.332,3,mpb
138,138,165,74138,3Ea08ZAiu9QOepEYDIc4cl,Roupa Nova,Roupacústico (Ao Vivo),A Força do Amor - Ao Vivo,47,267906,False,0.525,0.774,4,-8.649,1,0.0451,0.121,0.0,0.935,0.721,77.083,4,mpb
139,139,60,74139,0S5ys0PSO3o0GbfF2wTazO,Milton Nascimento,Chill in Brazil,Rosa Maria,0,295133,False,0.584,0.46,11,-9.491,0,0.0336,0.774,9.21e-05,0.147,0.681,151.995,4,mpb
140,140,34,74140,5J46ZclMEseJiZklYTs1fB,Milton Nascimento;Chico Buarque,Fiesta temática 70s,O Que Será (A Flor Da Pele),0,247426,False,0.431,0.366,4,-12.371,0,0.0354,0.689,0.0,0.434,0.258,112.096,4,mpb
141,141,163,74141,7GaxTUFxiIDXzPnjCGOtqt,Vander Lee,Naquele verbo agora,Iluminado,45,237280,False,0.466,0.613,9,-8.69,1,0.0284,0.43,7.06e-05,0.246,0.384,79.755,4,mpb
142,142,34,74142,2Adshg6ixiUmC5ljN4Anx5,Elis Regina,Ressaquinha,Corcovado,0,232786,False,0.396,0.44,0,-9.062,1,0.0459,0.915,5.1e-05,0.697,0.18,105.145,4,mpb
143,143,163,74143,5qXPkVxnp3IyU9Bn5fRV3d,Alceu Valença;Orquestra Ouro Preto,Valencianas (Ao Vivo),La Belle de Jour-Girassol - Ao Vivo,47,424786,False,0.326,0.581,0,-10.868,1,0.0384,0.286,0.000205,0.691,0.614,105.032,4,mpb
144,144,163,74144,19i7a0vg0IWoO28ueLItQ8,Tetê Espíndola,Acústico Brasil,Escrito Nas Estrelas,46,218535,False,0.762,0.441,4,-12.038,1,0.0429,0.415,0.0,0.157,0.584,120.082,4,mpb
145,145,59,74145,3U8qMRVBBYTD46V9Y8d621,Elis Regina,Fiesta temática 70s,Como Nossos Pais,0,261600,False,0.491,0.498,2,-7.658,1,0.0821,0.3,0.0,0.0734,0.478,143.721,3,mpb
146,146,32,74146,4GF8TVlUq9ptfdbK3F7kEd,Elis Regina,Chill in Brazil,Beguine dodói,0,134973,False,0.728,0.333,9,-16.162,1,0.0791,0.69,0.0,0.0653,0.399,111.673,4,mpb
147,147,79,74147,6IzjGEM0s8Q3avi1DHc5Fc,Barão Vermelho,Só as Melhores do Pop Rock Brasileiro,Maior abandonado (Ao Vivo) - Live,0,163693,False,0.668,0.63,4,-6.368,1,0.041,0.256,0.0267,0.162,0.904,143.041,4,mpb
148,148,165,74148,1rsxscSXPMK0o3KNtMzpSU,Alceu Valença;Elba Ramalho;Geraldo Azevedo,"O Grande Encontro 20 Anos: Alceu, Elba e Geraldo (Ao Vivo)",Sabiá - Ao Vivo,46,174760,False,0.493,0.819,4,-7.757,0,0.117,0.575,0.0,0.724,0.624,158.143,4,mpb
149,149,187,74149,2A99525pTSb1uWGOhS5iQY,Zé Ramalho,Frevoador (Versão com Faixas Bônus),Entre a Serpente e a Estrela (Amarillo By Money),46,179866,False,0.377,0.585,5,-8.894,1,0.0336,0.366,0.00451,0.242,0.579,119.943,4,mpb
150,150,158,74150,63UoADn3f4l6Ie9adk5su9,Jorge Vercillo;Djavan,Final Feliz,Final Feliz,45,228093,False,0.598,0.593,11,-7.012,0,0.0732,0.76,0.0,0.107,0.336,89.059,4,mpb
151,151,149,74151,33Yl7zo5qhJXgvO4VsAQTs,Maria Bethânia,Mar De Sophia,Canto de Oxum / Inscrição,45,314026,False,0.424,0.056,4,-20.06,0,0.0517,0.898,0.000105,0.11,0.17,104.472,1,mpb
152,152,158,74152,2bVvjh7n3w1TGTHNHZ6aNE,Frejat,Moska Apresenta Zoombido: Frejat,Por Você,45,211816,False,0.622,0.33,8,-6.492,1,0.0291,0.464,0.0,0.0624,0.376,122.87,4,mpb
153,153,158,74153,5QQQUig8yIgWG1Yyd3PcmZ,Mariana Nolasco,Mariana Nolasco,Que Seja Pra Ficar,45,222911,False,0.779,0.372,10,-10.136,1,0.0333,0.635,0.000167,0.114,0.314,113.921,4,mpb
154,154,158,74154,3Bnvv3wAKD7qftV4uHA8GG,5 a Seco,Pausa,Coisas Dentro das Coisas,46,180946,False,0.391,0.286,6,-10.177,0,0.0572,0.733,0.0,0.0948,0.486,58.478,4,mpb
155,155,147,74155,28ali3XrkyfjtsTcpIfrkt,Kell Smith,Girassol,Maktub,45,217375,False,0.644,0.418,8,-8.199,1,0.0283,0.402,5.34e-06,0.0959,0.245,139.898,4,mpb
156,156,158,74156,1eFlkymohjGtRnnYGabg8s,Tribalistas,Aliança,Aliança,45,236970,False,0.641,0.314,10,-13.932,0,0.032,0.96,3.61e-05,0.0991,0.335,132.983,3,mpb
157,157,163,74157,3m2FNr5FlOyf94Slpae7vy,Lulu Santos,O Último Romântico,O último romântico,45,252306,False,0.716,0.494,4,-14.118,1,0.0288,0.62,1.28e-05,0.303,0.805,129.864,4,mpb
158,158,158,74158,3bSnXuCoMpWKCR5jO5gGTL,Banda Eva;Maneva,Sem Filtro (Ao Vivo em Noronha),Louca - Ao Vivo,46,184914,False,0.619,0.44,7,-10.019,1,0.0715,0.178,1.21e-05,0.146,0.313,130.414,5,mpb
159,159,191,74159,6D0G3ssorLK8xodMwRgtWQ,Jorge Aragão,Ao vivo,Loucuras de uma paixão - Ao vivo,45,258626,False,0.557,0.82,7,-9.992,0,0.0504,0.687,0.00172,0.93,0.848,173.183,4,mpb
160,160,165,74160,10OHMB0XDsgFLA7qi0BXyx,Lagum,Seja o Que Eu Quiser,Transante,46,167507,False,0.741,0.844,1,-5.478,0,0.0547,0.161,2.94e-06,0.109,0.948,95.066,4,mpb
161,161,200,74161,6zTO2fJwrZAYZGGi1DjD3g,Seu Jorge,"Musicas para Churrasco, Vol.1 (Ao Vivo) (Delux Edition)",A Doida (Ao Vivo),46,179093,False,0.697,0.961,2,-5.473,0,0.0383,0.262,0.000309,0.332,0.853,107.97,4,mpb
162,162,163,74162,1kJ6btG5HwSI1S2sBUvUvI,Leoni,Leoni - Ao Vivo,Os Outros - Ao Vivo,45,209773,False,0.418,0.394,11,-8.341,1,0.0332,0.85,0.0,0.917,0.447,119.466,4,mpb
163,163,163,74163,0EQc8pPwPTXxcXPzDjjmEq,Maria Bethânia,The Essential Maria Bethânia,Onde Estará O Meu Amor,45,211600,False,0.332,0.148,7,-12.819,1,0.0318,0.815,0.0,0.247,0.249,98.448,4,mpb
164,164,158,74164,3XmlyO6IhBbhvWszwk0ZDW,Nando Reis,Jardim - Pomar,Só Posso Dizer (São Paulo),46,198765,False,0.511,0.541,4,-8.841,1,0.0316,0.398,0.0,0.0986,0.719,73.931,4,mpb
165,165,147,74165,38xsb628AajcMiMOXr3MR6,Diego Karter,Recomeçar,Recomeçar,45,230792,False,0.524,0.489,9,-8.908,1,0.0347,0.73,1.1e-05,0.12,0.233,86.042,4,mpb
166,166,165,74166,3eUOVnvVw9ntGUqJmHKF1J,Os Paralamas Do Sucesso,Nove Luas,Lourinha Bombril,47,158933,False,0.615,0.907,7,-9.234,1,0.042,0.0194,5.59e-05,0.279,0.8,168.459,4,mpb
167,167,163,74167,1gvdta1skPTpIVAyLsVukx,Sandy;Wanessa Camargo,"Nós, VOZ, Eles 2",Leve,45,184682,False,0.551,0.509,0,-8.05,0,0.0339,0.673,3.66e-06,0.211,0.552,160.018,4,mpb
168,168,165,74168,52PY3yWCrqfArNo5zHM4Xr,Leoni;Herbert Vianna,Leoni - Ao Vivo,Exagerado - Ao Vivo,44,232546,False,0.302,0.735,4,-8.012,1,0.116,0.746,0.0,0.892,0.583,146.185,3,mpb
169,169,163,74169,5ucgOQk1gfmiZDaSewy7Cj,Palavra Cantada,Cantigas de Roda,Alecrim,46,116160,False,0.673,0.209,10,-8.544,1,0.0361,0.869,2.27e-06,0.155,0.669,82.411,4,mpb
170,170,158,74170,5toSzfFqh7gfTLGWW3Z8Zv,Rita Lee;Roberto De Carvalho,Rita Lee,Doce Vampiro,45,268960,False,0.626,0.493,2,-14.668,1,0.0454,0.366,0.000137,0.0873,0.831,135.481,4,mpb
171,171,165,74171,5mblm2qeUbMbsDNsIE5OQi,Cássia Eller,Acústico (Ao Vivo),1º De Julho - Ao Vivo,45,292306,False,0.32,0.878,7,-5.771,1,0.0909,0.538,0.0,0.665,0.509,170.064,4,mpb
172,172,165,74172,6Uk9E5Ps5FvtYDpmjZ4EeI,Pitty,(Des) Concerto Ao Vivo,Pulsos - Ao Vivo,47,280093,False,0.454,0.851,0,-5.436,1,0.054,0.153,3.49e-06,0.877,0.126,125.05,4,mpb
173,173,158,74173,01Y6Ty0YJVGXWiJOK4zi0q,Diogo Nogueira;Zeca Pagodinho,Mais Amor,Quem Vai Chorar Sou Eu,46,242893,False,0.682,0.609,6,-7.704,0,0.0498,0.684,2.21e-06,0.099,0.971,169.981,4,mpb
174,174,191,74174,4nEFEGZQ5odJGjb7xm2kDh,Nando Reis;Samuel Rosa,Sutilmente (Ao Vivo),Sutilmente - Ao Vivo,45,250282,False,0.456,0.743,6,-9.973,1,0.0379,0.0513,0.00324,0.969,0.296,102.714,4,mpb
175,175,158,74175,295eqBE9p0h3OKbxN1RiE6,Renato Russo,Equilíbrio Distante,La Forza Della Vita,45,316813,False,0.391,0.625,4,-5.285,1,0.0306,0.312,0.0,0.117,0.443,78.49,4,mpb
176,176,165,74176,5ee2y1hdrYRYlGzKfkQdBw,Belchior,Belchior,Na hora do almoço,46,151739,False,0.627,0.774,2,-4.345,1,0.0524,0.303,3.6e-06,0.0853,0.495,124.746,4,mpb
177,177,158,74177,6BO1F7s14ZehAecywx99G6,Jota Quest,Saideira Acústico Sessions,Todas as Janelas,47,267333,False,0.582,0.561,9,-7.068,1,0.0293,0.0687,2.13e-05,0.0829,0.412,82.969,4,mpb
178,178,158,74178,1CTxkd1QhrHhtQW7UDhr6Q,Sandy;Thiaguinho,Nós VOZ Eles,"Um Dia Bom, Um Dia Besta",44,185879,False,0.52,0.373,9,-9.409,1,0.0276,0.754,0.0,0.085,0.312,79.958,4,mpb
179,179,165,74179,59klEKEftzx76xnc5Nq9cX,Nando Reis;Pitty,Um Tiro no Coração,Um Tiro no Coração,45,302052,False,0.766,0.776,2,-5.381,1,0.0291,0.184,0.0,0.113,0.576,132.098,4,mpb
180,180,165,74180,2anDnmAKIauJ4of6K1BoGx,Biquini Cavadão,1985/2007 Sucessos Regravados (Vol. 2),Janaína,47,218613,False,0.578,0.88,9,-5.113,1,0.0496,0.108,2.9e-06,0.114,0.719,175.983,4,mpb
181,181,165,74181,5YkKpbHgr62AmlkLh2pwDc,O Teatro Mágico,Entrada para Raros (10th Anniversary Edition),O Anjo Mais Velho,44,342786,False,0.628,0.816,4,-5.393,1,0.0396,0.437,0.000209,0.189,0.625,113.068,4,mpb
182,182,165,74182,7pDUhxbAWlITdbP9JcjF5Q,Detonautas Roque Clube,Detonautas Acústico,Quando o sol se for,47,204133,False,0.543,0.736,2,-8.435,1,0.0382,0.128,0.0,0.837,0.605,171.897,4,mpb
183,183,158,74183,4T3SkqoVATAGpizjUyrMzE,Almir Sater,Almir Sater,Boiada,46,226266,False,0.421,0.346,11,-9.351,1,0.0255,0.875,9.27e-06,0.0895,0.318,95.842,3,mpb
184,184,200,74184,498lVXBqGg7t1GIVAAlhG9,Legião Urbana,Legião Urbana 30 Anos,O Reggae,45,248506,False,0.822,0.689,9,-6.364,0,0.0408,0.195,0.0036,0.271,0.76,95.382,4,mpb
185,185,200,74185,3u1iuSO8bTF4BmgHGYNWIN,Liniker;Tassia Reis,Indigo Borboleta Anil,Diz Quanto Custa,45,202604,False,0.681,0.861,7,-6.181,1,0.0361,0.178,0.000725,0.158,0.96,155.11,4,mpb
186,186,158,74186,16vUi9v6tfDX5Ke362uY4u,Chico César,Mama Mundi,Pensar Em Você,45,236373,False,0.717,0.502,2,-10.684,1,0.0501,0.254,0.0,0.107,0.399,88.057,4,mpb
187,187,165,74187,4a3twTGIFwHZLkaSMDMdOo,Humberto Gessinger,Insular (Ao Vivo),De Fé - Ao Vivo,46,205480,False,0.541,0.695,9,-6.633,1,0.0301,0.655,0.000228,0.937,0.469,80.189,4,mpb
188,188,165,74188,41JHlHuIFyOSSRYVCsYrKZ,Barão Vermelho,Balada MTV,O tempo não para,46,272173,False,0.525,0.694,4,-7.208,0,0.0372,0.0474,0.0,0.738,0.42,136.627,4,mpb
189,189,131,74189,37i2AqYonqyW5MoGXCY0pG,Capital Inicial,Capital Inicial,Música Urbana - Versão Alternativa,47,211000,False,0.42,0.76,7,-5.021,1,0.0771,0.0056,0.000128,0.109,0.801,172.947,4,mpb
190,190,165,74190,7bMovgV383KnHM14cY7srt,Roupa Nova,Roupacústico (Ao Vivo),À Flor da Pele - Ao Vivo,45,252426,False,0.54,0.875,7,-7.656,1,0.15,0.389,0.0,0.617,0.775,150.564,4,mpb
191,191,163,74191,6519tbNSnzCyN13ZldQVih,Roupa Nova,Roupacústico 2 (Ao Vivo),Os Corações Não São Iguais - Ao Vivo,46,242506,False,0.329,0.628,9,-9.618,1,0.0393,0.46,0.0,0.928,0.335,158.741,4,mpb
192,192,158,74192,1ePuI28sGPx7ROzKZBRbqS,Amelinha,Frevo Mulher,Frevo Mulher,46,241093,False,0.695,0.474,8,-12.613,1,0.0398,0.51,4.56e-06,0.054,0.825,153.026,4,mpb
193,193,99,74193,1ZcvdGsORCJlk0H1hwgAFt,Legião Urbana,A Tempestade,Dezesseis / Música Incidental: ''Strawberry Fields Forever'',46,323840,False,0.454,0.87,10,-5.358,1,0.0387,0.000226,0.000232,0.0885,0.4,146.878,4,mpb
194,194,168,74194,12yMBcVTUmAweo1eZPmWos,Roupa Nova,Roupacústico (Ao Vivo),A Lenda - Ao Vivo,45,252506,False,0.334,0.678,9,-8.212,1,0.0451,0.197,0.0,0.979,0.55,177.539,4,mpb
195,195,163,74195,6Zrv18KGXIISGFDK88emXk,Roupa Nova,Roupacústico (Ao Vivo),Seguindo no Trem Azul - Ao Vivo,46,223853,False,0.578,0.595,0,-10.151,1,0.0278,0.333,0.0,0.991,0.519,84.954,4,mpb
196,196,158,74196,0UTvqpiYDAUkUE5C3bh0mJ,Leo Jaime,Nada Mudou (Box) [Remasterizado],Gatinha Manhosa - Remasterizado,45,162080,False,0.669,0.363,4,-8.672,1,0.0297,0.725,6.05e-05,0.0591,0.623,110.519,4,mpb
197,197,158,74197,5TpYmSOWMmtYLRXdOLdLaW,Legião Urbana,Acústico (Ao Vivo Em São Paulo / 1999),Há Tempos - Ao Vivo Em São Paulo / 1999,46,225400,False,0.38,0.552,7,-8.545,1,0.213,0.374,0.0,0.133,0.647,82.935,4,mpb
198,198,165,74198,7DGiwSAi7JqgndlMXcXTHE,Cidade Negra,Sobre Todas As Forças,Pensamento (Acústico),46,192440,False,0.673,0.693,7,-11.27,1,0.0557,0.0996,3.17e-05,0.0427,0.965,172.055,4,mpb
199,199,103,74199,18wdzUDXJyfXU0TmI9ePvy,Zé Ramalho,Zé Ramalho Ao Vivo 2005,Garoto de Aluguel (Taxi Boy) [Ao Vivo],45,296960,False,0.551,0.835,6,-8.013,0,0.0366,0.00599,0.000124,0.921,0.432,96.238,4,mpb
200,200,163,74200,4jfgUvR8H7QXpVCX87gO1Z,Maria Bethânia,Olho D'Água,Louvação À Oxum,44,199800,False,0.77,0.457,2,-9.08,0,0.0587,0.399,2.81e-05,0.218,0.601,97.536,4,mpb
201,201,158,74201,3TnVzwHRytGd8Va9jn6Yhs,Jorge Vercillo;Djavan,Leve,Final Feliz,44,228560,False,0.482,0.588,11,-6.897,0,0.136,0.76,0.0,0.126,0.332,88.619,4,mpb
202,202,195,74202,0BzRlHCiks2DGlfsEKy54f,TIAGO IORC,Reconstrução,Desconstrução,43,283787,False,0.653,0.238,3,-14.374,0,0.0549,0.105,0.000501,0.111,0.236,122.705,4,mpb
203,203,165,74203,7oohAw9hiIMJqnewJ7vhOk,Luiz Gonzaga,Danado de Bom,Pagode Russo,45,131533,False,0.732,0.925,2,-5.232,0,0.0367,0.355,0.000146,0.26,0.934,143.81,4,mpb
204,204,165,74204,5fTLG86jUCAY20wiFCPXHz,Djavan,"Djavan ""Ao Vivo""",Acelerou,44,283960,False,0.691,0.728,4,-7.137,0,0.0335,0.0138,3.35e-05,0.0535,0.651,95.963,4,mpb
205,205,163,74205,07i3pSkXkzqS3RPkphFJHn,Melim;Saulo,Cantando Eu Vou,Cantando Eu Vou,43,168514,False,0.68,0.493,6,-7.587,0,0.029,0.763,0.0,0.286,0.669,97.871,4,mpb
206,206,158,74206,7zUSQpCMIWnoyFEZktrE6x,João Mar;Ventura,Gostosin (Acoustic),Gostosin (Acoustic),44,180333,False,0.7,0.236,11,-11.109,1,0.0348,0.89,5.47e-06,0.111,0.317,90.012,4,mpb
207,207,165,74207,3txHZTpGeVASXa5ARwoRX6,Frejat,Frejat Ao Vivo No Rock In Rio,Puro Êxtase - Ao Vivo,45,292186,False,0.571,0.924,9,-4.727,1,0.197,0.179,4.07e-06,0.719,0.5,121.056,4,mpb
208,208,103,74208,7HttMaN4xcGBLhFRHb0DVS,Capital Inicial,Eu Nunca Disse Adeus,Eu Nunca Disse Adeus,46,208786,False,0.299,0.686,7,-7.058,1,0.0417,0.0132,0.0,0.354,0.366,145.971,3,mpb
209,209,147,74209,5WhtGAWOVD8mBbTXq7U2eG,Adriana Partimpim,Adriana Partimpim Dois,Gatinha Manhosa,45,145266,False,0.509,0.228,3,-11.61,1,0.0545,0.901,0.0,0.114,0.205,107.0,4,mpb
210,210,200,74210,5psIcronqyDyYWBVFNSyVh,Kid Abelha,Educação Sentimental,A fórmula do amor,45,300666,False,0.68,0.735,5,-7.939,1,0.0277,0.0597,0.214,0.119,0.881,133.289,4,mpb
211,211,163,74211,4zT3n5isH5JpdnUYEEiIbC,Illy;Adriana Calcanhotto,O Que Me Cabe,O Que Me Cabe - Acústico,46,173049,False,0.709,0.217,3,-15.576,0,0.0303,0.748,5.32e-06,0.159,0.413,94.033,4,mpb
212,212,186,74212,2RS04SWRKIpffQMPkNszil,Ney Matogrosso,Nu Com a Minha Música (EP),Nu Com a Minha Música,44,283557,False,0.439,0.52,2,-11.099,1,0.103,0.746,0.000273,0.11,0.255,160.345,4,mpb
213,213,158,74213,6DihrQCKtLq7SpVQt4jBzA,Nando Reis,Como Vai Você,Como Vai Você,45,227568,False,0.548,0.462,9,-9.872,1,0.0265,0.248,0.0,0.113,0.29,137.98,4,mpb
214,214,191,74214,0QmJSvcKBUsthT3qSjaxC9,Jorge Aragão,Ao vivo,Alvará - Ao vivo,44,297400,False,0.504,0.78,4,-10.364,0,0.0352,0.763,0.336,0.919,0.586,96.065,4,mpb
215,215,200,74215,5X8n5YZVPnFgfZpZ8ZzqBa,ANAVITÓRIA,O Tempo É Agora,O Tempo É Agora,46,223876,False,0.626,0.513,11,-10.065,1,0.0637,0.733,0.000573,0.102,0.563,146.922,4,mpb
216,216,187,74216,1DYzTTaSD8KsmzedIuZTO7,Raul Seixas,20 Grandes Sucessos De Raul Seixas,Gita,46,288933,False,0.494,0.691,9,-7.233,1,0.0368,0.0599,0.00633,0.0649,0.722,111.175,4,mpb
217,217,165,74217,2bzOiMxPh7D8KAiWR9e41a,Lulu Santos,Focus - O Essencial de Lulu Santos,Toda Forma de Amor,45,223733,False,0.676,0.832,9,-5.628,1,0.0357,0.14,7.5e-05,0.0758,0.83,137.87,4,mpb
218,218,161,74218,1SjK3fJFkEGuvGpwFvg3y9,Pato Fu,Ruido Rosa,Ando Meio Desligado,46,208973,False,0.618,0.661,5,-8.097,0,0.0356,0.0621,5.15e-06,0.363,0.614,143.129,4,mpb
219,219,200,74219,0HNCvrIYbb61J7ZofPydi5,Maria Rita,Samba Meu,O que é o amor,44,219800,False,0.649,0.502,2,-10.375,1,0.0558,0.633,0.00172,0.0947,0.682,158.053,4,mpb
220,220,158,74220,0nVgUvVvMOiKDxQ7I4krzh,Liniker e os Caramelows;Liniker;Caramelows,Goela Abaixo,De Ontem,45,187385,False,0.352,0.257,6,-13.716,0,0.0557,0.473,9.36e-06,0.126,0.49,167.833,4,mpb
221,221,147,74221,6Q6c35I06abXcqCZD2b1eT,Benito Di Paula,2 É demais!,Ah! Como Eu Amei,45,194133,False,0.578,0.451,7,-13.806,0,0.0332,0.247,0.0,0.0823,0.28,128.36,4,mpb
222,222,165,74222,5kNCog1amNsI8z2iD5634p,Raul Seixas,O Dia Em Que A Terra Parou,O dia em que a terra parou,46,265306,False,0.55,0.729,2,-13.779,1,0.148,0.089,0.0,0.0462,0.344,113.295,4,mpb
223,223,163,74223,0JzAvSqh26GYnj6uNKvUdJ,Flavio Venturini,Nascente,Espanhola,45,223173,False,0.508,0.434,8,-10.807,1,0.0309,0.789,8.83e-05,0.33,0.471,126.417,3,mpb
224,224,165,74224,354j6LPNLlWsKvQJQuye0X,Raul Seixas,E-Collection,O carimbador maluco,46,140666,False,0.673,0.846,7,-7.918,1,0.145,0.199,0.0,0.408,0.772,148.118,4,mpb
225,225,187,74225,48F4lmUxRKhH5pGrkuRzA0,Roberto Carlos,O Inimitável (Remasterizado),As Canções Que Você Fez Pra Mim - Versão remasterizada,44,211173,False,0.452,0.351,7,-11.517,1,0.0338,0.0782,0.000431,0.111,0.416,84.67,4,mpb
