,index,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster_x,PC1,PC2,PCA_EuclidianDist(Xsign),1th_Boundary
2386,2386,25,172986,False,0.531,0.947,6,-3.903,1,0.0871,0.000102,0.0,0.126,0.285,105.009,11,0.22604656652948552,-0.28308523008653075,0.5538570041063451,1
2387,2387,25,534933,False,0.275,0.949,9,-7.404,1,0.0953,0.00139,0.013,0.304,0.421,75.841,11,0.1858218439785806,-0.25039373212730986,0.5026307797753071,1
2388,2388,24,295824,True,0.352,0.975,1,-4.067,1,0.165,0.000458,0.0293,0.992,0.076,134.966,101,0.18393012947442589,-0.9229228818402102,1.0198441072487159,1
2389,2389,25,275813,False,0.318,0.975,9,-4.788,0,0.365,0.0083,0.0,0.123,0.0742,140.484,81,-0.8139169200847871,-0.1932748483304465,-0.5961186624784274,-1
2390,2390,25,213333,True,0.419,0.981,1,-4.116,1,0.138,8.33e-05,0.00367,0.287,0.0831,93.034,103,0.17948459085684543,-0.8650027078423821,0.9657570596988279,1
2391,2391,25,311786,False,0.46,0.861,0,-3.876,0,0.0595,0.00074,0.893,0.258,0.0975,90.127,93,-0.7554398996629614,-0.38109300179808914,-0.6330097694275997,-1
2392,2392,25,148026,False,0.22,0.956,10,-10.154,0,0.17,0.000149,0.503,0.366,0.21,105.293,90,-0.8410887861839944,-0.1906827501337061,-0.6210844261056795,-1
2393,2393,26,59625,False,0.479,0.957,6,-6.685,1,0.118,0.00165,0.411,0.519,0.427,119.963,88,0.20067917464812657,-0.35643494346581606,0.574593410495627,1
2394,2394,24,173573,False,0.27,0.978,4,-4.22,1,0.119,0.00058,0.862,0.415,0.499,108.593,89,0.151610752865594,-0.5834665366803177,0.7083250639663923,1
2395,2395,24,206426,False,0.373,0.995,1,-2.235,0,0.162,7.76e-05,0.0,0.341,0.0566,116.398,82,-0.6912407828745056,-0.25209828362318387,-0.508180059700754,-1
2396,2396,24,259840,False,0.257,0.928,8,-8.196,1,0.0539,1.34e-05,0.864,0.365,0.203,106.483,89,0.08879887597625769,-0.5679745736242771,0.6613469548175563,1
2397,2397,24,244720,True,0.278,0.945,1,-6.767,1,0.16,0.00346,3.12e-05,0.363,0.0706,139.6,103,0.18610414954219456,-0.8900112607189377,0.9911139558367814,1
2398,2398,0,310493,False,0.221,0.861,7,-10.138,1,0.0678,0.000169,0.0113,0.345,0.287,186.401,13,0.24346591285226116,-0.30973944845430235,0.5826209171287028,1
2399,2399,25,196347,False,0.418,0.977,6,-6.878,1,0.126,0.00191,0.015,0.306,0.221,128.939,11,0.2180102856789583,-0.342415226679185,0.5798981073973754,1
2400,2400,47,249468,False,0.476,0.971,4,-3.797,0,0.0964,5.25e-05,9.45e-05,0.316,0.207,140.02,82,-0.7100569327822487,-0.09606791972996975,-0.469980240650875,-1
2401,2401,13,196002,True,0.501,0.987,8,-4.794,0,0.133,2.52e-05,0.275,0.365,0.213,129.981,96,-0.8644148314485227,-0.5454324073507146,-0.8215851118979168,-1
2402,2402,47,257680,False,0.362,0.713,7,-4.718,1,0.0459,3.32e-05,0.946,0.44,0.124,79.987,89,0.09810541962246067,-0.5225667960793778,0.6278960419808326,1
2403,2403,42,177809,False,0.464,0.993,6,-1.147,0,0.172,1.33e-05,0.892,0.353,0.19,112.037,91,-0.8669157272116546,-0.39060896964328484,-0.7301783218138382,-1
2404,2404,44,267649,False,0.447,0.979,4,-4.129,0,0.118,0.000893,0.00125,0.393,0.17,109.056,82,-0.7159374064486675,-0.11211115229331176,-0.4792354089553953,-1
2405,2405,54,258106,False,0.205,0.984,1,-5.172,1,0.107,2.78e-05,0.247,0.148,0.203,115.732,15,0.22034985334390345,-0.5321883295056465,0.7102488314686917,1
2406,2406,49,162520,False,0.483,0.951,11,-4.587,1,0.0685,0.000731,0.000793,0.124,0.141,87.484,7,0.1323645792501501,-0.26228243712034727,0.46367526167236184,1
2407,2407,51,161000,True,0.495,0.991,1,-3.633,1,0.134,0.00123,0.358,0.33,0.235,92.456,103,0.14084215875142803,-0.8888799496088604,0.9710124396083331,1
2408,2408,23,187200,False,0.333,0.984,8,-4.317,1,0.164,0.000121,3.17e-06,0.132,0.191,115.464,10,0.16960797456644705,-0.38575650001278283,0.5699815169124944,1
2409,2409,52,216000,True,0.209,0.991,1,-1.876,1,0.356,0.000407,0.000501,0.307,0.0659,199.865,102,0.13092732567114485,-1.0387798135728334,1.1064217679209774,1
2410,2410,24,80013,False,0.341,0.981,11,-2.575,0,0.149,0.000613,0.000196,0.42,0.0465,125.018,68,-0.8217619699137537,-0.14396759978969303,-0.5896087007743878,-1
2411,2411,52,293466,False,0.267,0.988,0,-4.146,1,0.152,6.04e-05,0.485,0.186,0.0992,184.849,14,0.19289526930746892,-0.6825502001230547,0.8136528714771167,1
2412,2412,43,204333,False,0.423,0.913,7,-4.996,1,0.0448,3.14e-06,0.338,0.164,0.349,152.074,8,0.17506141890738114,-0.3571755963641221,0.5552041214559041,1
2413,2413,24,265846,False,0.43,0.992,8,-3.498,1,0.162,0.000144,0.711,0.135,0.0639,130.068,89,0.06705611605784312,-0.6289013931145817,0.704302167390635,1
2414,2414,55,289240,False,0.427,0.93,10,-3.734,0,0.0592,0.0194,0.000844,0.2,0.361,170.027,67,-0.773990518584148,0.03236207299406346,-0.5249889211541111,-1
2415,2415,46,293386,False,0.231,0.983,8,-5.199,1,0.0977,0.000254,0.059,0.506,0.336,161.044,12,0.17500192175056495,-0.3713178277025323,0.564361198756081,1
2416,2416,24,185789,True,0.381,0.903,1,-3.883,1,0.0762,0.000511,8.93e-06,0.344,0.474,126.538,103,0.23476857475849244,-0.7121090148609255,0.8614521577659306,1
2417,2417,48,397160,False,0.342,0.926,7,-6.313,0,0.0939,3.96e-05,0.683,0.186,0.0972,147.313,91,-0.847771907063798,-0.3013623136774405,-0.6694404357220364,-1
2418,2418,24,189240,False,0.21,0.964,9,-6.078,1,0.193,2.92e-05,0.0368,0.15,0.136,158.308,12,0.14657084951554444,-0.43664510227904485,0.5898536971400266,1
2419,2419,24,204900,False,0.314,0.973,10,-5.53,0,0.0852,1.17e-05,9.42e-06,0.855,0.0598,101.843,66,-0.7879441595885628,-0.1065276911160149,-0.5483904337330787,-1
2420,2420,24,271040,False,0.22,0.99,9,-3.346,1,0.31,0.000922,0.0311,0.337,0.0919,151.868,12,0.12226659601398915,-0.5149253095235207,0.6353979012364899,1
2421,2421,23,268750,False,0.13,0.95,2,-5.367,1,0.225,0.00652,0.118,0.145,0.0477,199.532,14,0.217485384209128,-0.614545840855207,0.7721458249330818,1
2422,2422,23,240173,False,0.136,0.99,4,-3.845,1,0.107,2.32e-06,0.868,0.29,0.0359,199.951,89,0.09717220656278991,-0.8249953910989456,0.8950675596535597,1
2423,2423,24,221300,False,0.542,0.972,1,-5.53,1,0.0764,1.31e-05,7.62e-05,0.978,0.222,119.946,38,0.30817324657034595,-0.35896323001260755,0.6636354222673503,1
2424,2424,25,147785,False,0.459,0.875,4,-6.33,0,0.0413,1.08e-06,0.633,0.661,0.23,112.977,93,-0.7442550226692166,-0.198923110485978,-0.5327836627742676,-1
2425,2425,24,121426,True,0.464,0.968,7,-4.667,1,0.123,1.96e-06,0.703,0.117,0.498,115.113,100,0.05642429072565058,-0.8436673845912317,0.8975915004999364,1
2426,2426,25,449280,False,0.439,0.739,9,-7.746,1,0.0339,0.000155,0.0458,0.227,0.308,138.986,9,0.21723738767662837,-0.16665190772667515,0.4960681755483012,1
2427,2427,25,297872,True,0.296,0.964,8,-1.71,1,0.0653,0.000315,1.03e-06,0.055,0.228,94.947,104,0.08602445064914455,-0.7795477085846068,0.8488857764113912,1
2428,2428,23,255500,False,0.422,0.997,5,-3.17,0,0.169,7.26e-05,0.0318,0.341,0.044,145.011,81,-0.7464424392399973,-0.21410511999467574,-0.5406441508853055,-1
2429,2429,24,215746,False,0.379,0.902,9,-12.766,1,0.0652,3.05e-05,0.798,0.138,0.237,160.069,89,0.10893767251093489,-0.45174711655722655,0.5769850171931119,1
2430,2430,24,208333,True,0.588,0.995,0,-4.27,1,0.136,0.00179,0.153,0.396,0.307,112.482,103,0.2074558440718146,-0.8063536690279276,0.9270771752288247,1
2431,2431,24,258680,False,0.386,0.882,0,-5.546,1,0.0434,0.000116,0.00317,0.326,0.757,142.817,30,0.3674434759572237,-0.19724178516599106,0.6481826654713976,1
2432,2432,24,260081,True,0.525,0.981,8,-6.28,1,0.0802,0.000216,0.023,0.292,0.285,119.987,104,0.11851654237937859,-0.6723126267376636,0.766686839640638,1
2433,2433,25,147000,True,0.282,0.944,1,-5.953,1,0.122,0.000148,0.342,0.101,0.23,87.957,103,0.1538138930862648,-0.9112017367728875,0.9966715935288875,1
2434,2434,24,221731,False,0.288,0.925,10,-7.852,0,0.204,1.75e-05,0.937,0.0857,0.116,128.824,90,-0.9136681835708225,-0.3602515294173787,-0.7551401342345376,-1
2435,2435,24,147134,False,0.267,0.942,11,-3.309,0,0.167,0.00172,0.915,0.108,0.278,149.148,90,-0.9197819106864549,-0.34645139281409376,-0.7540798203543334,-1
2436,2436,24,178640,True,0.527,0.981,9,-3.785,0,0.223,2.71e-05,0.0151,0.307,0.123,119.915,96,-0.8693771670961141,-0.4994528656767311,-0.795664024669148,-1
2437,2437,23,159173,False,0.438,0.985,4,-5.571,0,0.0583,2.69e-06,0.198,0.383,0.583,105.993,84,-0.6798529841270684,-0.013079586663474752,-0.43005193122486157,-1
2438,2438,24,151695,False,0.366,0.982,9,-4.123,0,0.234,4.21e-05,1.92e-06,0.312,0.196,118.264,68,-0.7857912083267817,-0.11079171109142139,-0.5471261483121035,-1
2439,2439,24,223240,False,0.357,0.993,1,-5.736,1,0.0769,4.04e-05,0.0283,0.0942,0.297,100.529,16,0.28197094839737413,-0.38990535416863104,0.6595599102038929,1
2440,2440,24,507106,False,0.245,0.935,1,-5.338,0,0.106,0.00144,0.0467,0.469,0.511,117.578,82,-0.6422887295058137,-0.09004843948737223,-0.4024912033217576,-1
2441,2441,25,185760,False,0.342,0.896,8,-4.568,1,0.157,0.00285,0.0,0.297,0.426,138.635,12,0.20972219590461494,-0.27074755742157774,0.5335248234685165,1
2442,2442,24,304626,False,0.0783,0.995,9,-3.193,1,0.127,7.97e-06,0.000869,0.335,0.0463,79.255,10,0.12554986235376187,-0.4971615631442883,0.623062853155283,1
2443,2443,24,121266,True,0.426,0.922,5,-9.184,0,0.0979,0.012,0.912,0.262,0.343,145.26,94,-0.8720073199781143,-0.6526871934868075,-0.901606166043712,-1
2444,2444,23,194414,False,0.454,0.974,10,-6.038,0,0.112,0.000104,0.205,0.106,0.0514,109.998,68,-0.821674051545607,-0.12847870452868104,-0.5859334422337894,-1
2445,2445,25,189400,True,0.381,0.997,1,-2.822,0,0.16,0.0933,0.0101,0.104,0.101,111.445,98,-0.7565305819474701,-0.5845232119959108,-0.7734601578685609,-1
2446,2446,23,108773,True,0.391,0.902,10,-7.811,0,0.0906,0.000118,6.46e-06,0.102,0.67,103.858,96,-0.8025233170700687,-0.22392611351255598,-0.5961752428765805,-1
2447,2447,25,59399,True,0.237,0.995,4,-2.459,1,0.202,0.000391,0.0,0.216,0.437,96.926,104,0.15345561124982476,-0.8000284804323825,0.896003348069591,1
2448,2448,25,114640,True,0.401,0.996,10,-3.7,0,0.146,0.0021,2.46e-06,0.303,0.324,105.667,96,-0.862789762506341,-0.43351853840026344,-0.7506328104801164,-1
2449,2449,23,164986,False,0.492,0.836,0,-4.777,1,0.0352,0.000221,0.148,0.272,0.553,130.003,14,0.34086986654756946,-0.2564273468074453,0.6441134864172993,1
2450,2450,52,191766,False,0.494,0.873,2,-4.128,0,0.0833,0.00341,0.000229,0.136,0.185,90.003,82,-0.6741832119637868,-0.045286316967918405,-0.42659377376660534,-1
2451,2451,53,207829,False,0.504,0.932,7,-5.666,0,0.0638,1.65e-05,0.0234,0.164,0.203,135.039,68,-0.7439499358690354,-0.012591698398793094,-0.4941104026567244,-1
2452,2452,45,276003,False,0.353,0.958,1,-4.997,1,0.0724,1.84e-05,0.0521,0.0823,0.264,199.984,14,0.2706871456466554,-0.43186040112950197,0.6764750621459713,1
2453,2453,49,199866,True,0.402,0.994,8,-7.338,0,0.0623,3.79e-05,0.0934,0.145,0.247,104.111,96,-0.8524552602342536,-0.43935202539667473,-0.7456423692388212,-1
2454,2454,23,158571,False,0.441,0.967,9,-5.926,1,0.152,2.63e-05,0.000374,0.139,0.0628,105.02,10,0.15801170139403597,-0.35446309430316647,0.5404790779460676,1
2455,2455,49,274202,True,0.41,0.992,2,-5.978,1,0.095,4.43e-05,0.878,0.121,0.104,123.933,99,0.049892084292819106,-1.0831101669954202,1.1238607102618805,1
2456,2456,49,310026,False,0.172,0.943,10,-4.377,0,0.107,0.000224,0.000132,0.168,0.15,165.144,67,-0.813700903759778,-0.1343130588239435,-0.5794814118418594,-1
2457,2457,48,220426,False,0.35,0.941,1,-7.225,1,0.0854,3.75e-05,0.195,0.216,0.29,85.205,16,0.2611049849830863,-0.3902820031029639,0.6430772485639831,1
2458,2458,49,273453,False,0.284,0.992,0,-4.128,1,0.0945,2.55e-05,0.00525,0.565,0.304,121.275,38,0.28563069791735196,-0.43403404896697406,0.6894097476929777,1
2459,2459,53,255573,False,0.284,0.973,11,-2.558,0,0.111,1.07e-05,0.0,0.51,0.0821,149.065,68,-0.8327231394492021,-0.13835783481272335,-0.5989233237265009,-1
2460,2460,48,506813,False,0.329,0.965,7,-4.086,1,0.142,0.000115,0.00778,0.0742,0.198,95.201,7,0.16429921547620407,-0.37688252473751904,0.5600752426207793,1
2461,2461,52,225920,False,0.555,0.959,1,-4.58,1,0.0668,2.68e-05,0.543,0.0969,0.299,102.531,87,0.2159916781310368,-0.46524153065731166,0.6584815304438979,1
2462,2462,24,179800,False,0.35,0.973,11,-5.87,0,0.0716,0.0229,0.905,0.35,0.0782,90.051,90,-0.9157108991846132,-0.3182922816707844,-0.7378895431325614,-1
2463,2463,51,296447,False,0.41,0.712,11,-6.818,0,0.0456,0.00318,0.28,0.109,0.0511,119.635,71,-0.8187267693767691,-0.011337261844475088,-0.5688397592572683,-1
2464,2464,54,198226,False,0.372,0.961,9,-6.765,0,0.0931,1.52e-05,0.0548,0.0916,0.159,115.336,68,-0.7920634931966015,-0.05191395313590619,-0.5445437440524857,-1
2465,2465,51,283336,False,0.265,0.962,2,-4.871,1,0.108,1.27e-05,0.000862,0.4,0.156,167.759,14,0.24602493533566605,-0.4659012202706092,0.6805179523894975,1
2466,2466,24,302866,False,0.409,0.97,4,-5.346,1,0.0574,6.21e-06,0.0582,0.309,0.392,136.395,11,0.2560200706739917,-0.3273646892849609,0.6026806382451244,1
2467,2467,47,218426,False,0.275,0.947,0,-6.696,1,0.0835,1.08e-05,0.00968,0.124,0.0835,107.1,16,0.2716963026971677,-0.4542587721759962,0.6917500013348309,1
2468,2468,53,284173,True,0.342,0.968,0,-4.058,1,0.0927,0.000801,0.00566,0.312,0.239,91.578,103,0.1949587838051492,-0.8186981653431236,0.9318020204000173,1
2469,2469,26,69720,True,0.468,0.988,11,-5.415,0,0.111,0.000368,0.0,0.0889,0.371,102.115,96,-0.8626964805063025,-0.35361847042973327,-0.7074199600335532,-1
2470,2470,53,290280,False,0.262,0.988,11,-4.922,0,0.253,0.00655,0.897,0.132,0.227,91.319,90,-0.9501383008141896,-0.34672221213124155,-0.7812873560042825,-1
2471,2471,55,254386,False,0.495,0.98,9,-5.467,1,0.091,0.000177,0.000451,0.227,0.326,138.217,6,0.17388154270697231,-0.24693154320950406,0.49056166715253036,1
2472,2472,25,212400,True,0.214,0.998,4,-1.78,0,0.324,0.228,7.83e-06,0.342,0.055,74.602,98,-0.8011889371540791,-0.5821847456963194,-0.8017158614886769,-1
2473,2473,53,212308,True,0.474,0.977,4,-4.204,0,0.129,0.00035,2.65e-06,0.401,0.174,100.918,98,-0.7999543630231707,-0.4988374714129865,-0.7424881307427907,-1
2474,2474,50,266826,True,0.514,0.935,9,-4.614,1,0.177,0.00104,0.00552,0.255,0.205,125.02,104,0.0779461361039363,-0.6960272917450638,0.7694170904259079,1
2475,2475,24,247533,False,0.233,0.965,11,-3.721,0,0.162,3.32e-06,0.891,0.194,0.447,92.693,90,-0.9071039565242995,-0.27901763019892156,-0.7138882599130698,-1
2476,2476,23,298862,True,0.347,0.975,4,-5.315,0,0.233,1.98e-05,0.581,0.116,0.179,110.093,94,-0.8784997312085292,-0.7369417884122513,-0.9685531021257642,-1
2477,2477,24,187682,True,0.546,0.99,10,-3.337,0,0.0681,9.73e-05,0.069,0.278,0.412,106.954,96,-0.8509501215223386,-0.3693035158804078,-0.7053553256333606,-1
2478,2478,48,384813,False,0.379,0.996,2,-3.023,0,0.285,0.00457,9.26e-06,0.0981,0.0386,128.049,82,-0.7347207134234306,-0.26083184654962654,-0.5504429327334556,-1
2479,2479,50,245133,False,0.367,0.997,8,-2.911,1,0.106,0.000499,0.694,0.0928,0.269,148.005,89,0.07637946258127581,-0.5615887321635832,0.6495424987542718,1
2480,2480,46,399093,False,0.166,0.927,7,-8.797,1,0.0736,3.94e-06,0.651,0.344,0.219,131.984,89,0.11293645500029204,-0.5386653733537043,0.6495254073694613,1
2481,2481,24,264188,True,0.391,0.975,1,-2.308,1,0.0971,0.000119,2.12e-05,0.403,0.286,111.111,103,0.19898983286608718,-0.8212510494052672,0.9359728394383939,1
2482,2482,23,168280,False,0.429,0.981,5,-3.249,0,0.0929,0.000176,1.32e-05,0.337,0.211,91.95,81,-0.7165318018850808,-0.09735912272493907,-0.4765823338604884,-1
2483,2483,23,290320,False,0.322,0.968,1,-4.983,0,0.0864,1.03e-06,0.765,0.308,0.0366,130.273,93,-0.7754280041795705,-0.4495218861245477,-0.6914799445255788,-1
2484,2484,24,329426,False,0.446,0.939,9,-6.032,1,0.0771,2.06e-05,0.00343,0.354,0.315,140.049,12,0.19367323789095048,-0.2592749682986364,0.513876883316324,1
2485,2485,26,60133,True,0.451,0.995,1,-5.452,0,0.0829,6.77e-05,0.000898,0.145,0.548,111.256,98,-0.7059480573861083,-0.40698083412472086,-0.611164487171023,-1
2486,2486,54,243080,False,0.39,0.942,0,-7.743,1,0.0806,7.71e-06,0.102,0.14,0.17,90.216,16,0.2743029684210031,-0.3953636742527421,0.6566628035862118,1
2487,2487,24,243902,False,0.345,0.878,5,-7.674,0,0.0736,0.00191,0.9,0.086,0.183,139.293,91,-0.8131974242134035,-0.3199955649707271,-0.6477565130830775,-1
2488,2488,24,312447,False,0.402,0.863,1,-7.129,1,0.0842,5.11e-05,0.747,0.273,0.381,110.928,87,0.22417556952638884,-0.5008051810430443,0.6896726035556521,1
2489,2489,24,165013,True,0.311,0.98,3,-5.008,1,0.181,0.000272,0.00572,0.167,0.127,138.2,103,0.15068381979644752,-0.8768720088069433,0.9640809319117333,1
2490,2490,23,206400,True,0.274,0.987,1,-8.495,1,0.117,4.12e-05,0.416,0.141,0.156,93.735,103,0.13993523034835542,-0.9554685492693744,1.0319736588255284,1
2491,2491,25,320906,False,0.236,0.949,8,-4.078,0,0.0552,8.69e-06,0.145,0.0938,0.52,124.041,68,-0.7544944699783442,-0.0447958199860064,-0.5064793537025465,-1
2492,2492,23,229946,False,0.343,0.998,11,-3.464,1,0.0714,5.04e-06,0.727,0.443,0.0458,150.08,89,0.03294003683118507,-0.6239356473252909,0.6850917868762274,1
2493,2493,24,276000,True,0.495,0.984,5,-5.062,1,0.09,0.00103,0.0469,0.165,0.0903,136.059,104,0.12905874682310048,-0.8082431104965271,0.8927163374825178,1
2494,2494,23,179626,True,0.406,0.971,1,-5.354,1,0.185,0.000147,0.939,0.196,0.142,144.928,99,0.06930984819284158,-1.137635756520196,1.1815980254156717,1
2495,2495,23,192973,False,0.215,0.988,8,-3.169,1,0.118,6.04e-06,0.209,0.0997,0.0694,121.005,10,0.12460290183340383,-0.5283481875990349,0.6476720940423416,1
2496,2496,23,69040,False,0.544,0.986,10,-5.769,0,0.136,0.00472,0.562,0.399,0.183,120.103,90,-0.8437828796943967,-0.17555306274378096,-0.619190589444714,-1
2497,2497,23,153653,False,0.439,0.989,1,-4.51,0,0.182,0.000335,0.006,0.347,0.0899,133.971,82,-0.6763894469061922,-0.206703167905661,-0.47385035618347315,-1
2498,2498,24,195960,False,0.138,0.916,8,-6.32,1,0.104,4.68e-05,0.304,0.767,0.278,178.542,88,0.1642183996159905,-0.4682520121913668,0.6251694406332545,1
2499,2499,24,207960,False,0.254,0.926,7,-10.031,1,0.0643,0.000728,0.113,0.0998,0.229,91.82,11,0.20082488433069268,-0.32223506244265676,0.5541466518884738,1
2500,2500,43,231220,False,0.202,0.827,7,-5.838,0,0.0892,0.00148,0.00556,0.0781,0.363,153.247,68,-0.7263175023566029,-0.014137121853223411,-0.47652725133566626,-1
2501,2501,49,162894,True,0.365,0.979,11,-2.911,0,0.214,0.00132,0.000109,0.0803,0.231,123.953,96,-0.9101832253433588,-0.47748838251536907,-0.8147619569309208,-1
2502,2502,54,157666,False,0.276,0.959,5,-2.766,1,0.113,3.82e-06,0.00122,0.0778,0.432,159.913,8,0.22072999637346302,-0.34908535844895316,0.5860437841741815,1
2503,2503,46,348053,False,0.39,0.758,3,-6.329,1,0.0312,0.00114,0.829,0.0978,0.0993,84.003,87,0.1590979388830588,-0.531966149866042,0.6710805526921989,1
2504,2504,22,236173,False,0.418,0.887,11,-7.143,1,0.0562,0.00122,0.801,0.578,0.102,105.119,89,0.06213325016067295,-0.4988439057053694,0.5884491550807536,1
2505,2505,51,338960,False,0.24,0.961,10,-7.592,0,0.123,3.63e-05,0.00426,0.164,0.0576,102.424,68,-0.8176541196527956,-0.09880602476604439,-0.5761890575920879,-1
2506,2506,23,196202,True,0.633,0.966,1,-4.743,0,0.168,0.000101,0.000808,0.287,0.408,118.02,98,-0.715060801392474,-0.42546367908508476,-0.630318087327681,-1
2507,2507,54,243360,False,0.148,0.908,9,-7.336,1,0.117,4.66e-06,0.614,0.0723,0.0707,93.888,89,0.06243514888141177,-0.5531085392030723,0.6352517441108734,1
2508,2508,23,226105,False,0.34,0.914,1,-2.667,0,0.157,0.000164,0.625,0.371,0.281,126.787,93,-0.7367430013803258,-0.33611541762402486,-0.5915169679369312,-1
2509,2509,23,527166,False,0.273,0.837,5,-5.36,1,0.106,0.000709,0.059,0.0931,0.0792,117.156,16,0.20798018617882885,-0.4163732880261264,0.6189608759154994,1
2510,2510,23,220560,False,0.279,0.974,0,-4.95,1,0.168,1.56e-05,5.95e-05,0.352,0.314,119.931,16,0.29498208889716715,-0.4408332607660099,0.7009560906478469,1
2511,2511,23,214688,True,0.236,0.919,1,-6.102,1,0.0944,4.38e-05,0.932,0.195,0.29,149.993,99,0.09228467258133444,-1.088220803287418,1.1407818870369677,1
2512,2512,23,397026,True,0.489,0.87,9,-8.622,0,0.06,0.0763,0.917,0.12,0.109,120.059,95,-0.9373043048350407,-0.6128970321141423,-0.9208854322982324,-1
2513,2513,23,194072,True,0.342,0.966,6,-5.948,1,0.187,0.000106,0.0512,0.184,0.217,167.175,104,0.11954738936644305,-0.8171479115515021,0.8968255027264418,1
2514,2514,24,246426,False,0.0991,0.987,11,-3.842,0,0.205,2.42e-06,0.000751,0.59,0.283,188.388,67,-0.812241788130919,-0.1695197910985794,-0.5872416775866297,-1
2515,2515,23,254440,False,0.493,0.984,1,-6.653,1,0.048,1.03e-05,0.13,0.122,0.506,138.081,14,0.30486132716276015,-0.3059237009062966,0.6336090302047666,1
2516,2516,23,196893,False,0.349,0.842,1,-8.844,0,0.0846,0.00421,0.0314,0.325,0.402,102.268,82,-0.6141768419864826,0.007793752175021762,-0.36426022952308856,-1
2517,2517,51,197906,False,0.224,0.972,0,-3.988,0,0.0769,4.75e-06,0.14,0.112,0.161,113.354,82,-0.6939095275559845,-0.24818578905860844,-0.5085782678660399,-1
2518,2518,23,156906,False,0.453,0.991,9,-4.071,1,0.125,3.98e-06,0.19,0.28,0.361,100.125,10,0.15942024202752592,-0.328876151085024,0.5251518421698409,1
2519,2519,23,186653,False,0.488,0.993,10,-4.666,1,0.194,0.000421,3.22e-06,0.353,0.152,140.043,12,0.14906547274617032,-0.3497014722790158,0.5306075491851163,1
2520,2520,24,364613,False,0.232,0.988,7,-3.714,1,0.106,6.73e-06,0.881,0.646,0.0798,179.996,88,0.06589962460812171,-0.751849564813565,0.815518449170771,1
2521,2521,23,249828,False,0.594,0.989,10,-3.246,0,0.131,0.000372,0.000274,0.12,0.186,115.999,68,-0.7888092025914788,-0.026475538275574806,-0.5394592764280235,-1
2522,2522,23,217967,True,0.535,0.981,1,-4.956,1,0.258,0.000464,0.000332,0.373,0.0689,75.029,103,0.1783120103086845,-0.8479833677687334,0.9500141947292523,1
2523,2523,22,237213,False,0.255,0.879,7,-8.779,1,0.131,8.82e-06,0.862,0.162,0.363,115.033,89,0.11756902704546346,-0.5184870426230578,0.6355594409739762,1
2524,2524,23,212466,False,0.473,0.99,8,-3.537,1,0.217,4.54e-06,0.0391,0.0797,0.0371,119.492,10,0.1475698487086523,-0.4332499718889372,0.5880198319308504,1
2525,2525,23,165920,False,0.318,0.995,6,-1.76,1,0.179,0.00875,0.0,0.426,0.49,175.756,13,0.22452791526793947,-0.36701250293069154,0.599895757341213,1
2526,2526,23,249333,False,0.496,0.924,6,-8.197,1,0.0664,5.25e-05,0.00102,0.0986,0.487,108.004,11,0.2605970703913121,-0.17005679031089654,0.5381716085256029,1
2527,2527,24,281333,False,0.488,0.844,2,-10.276,1,0.0393,9.6e-05,1.5e-06,0.376,0.67,125.992,30,0.35740280987950845,-0.10119585144529436,0.6157749376186565,1
2528,2528,23,191706,False,0.262,0.99,0,-7.053,0,0.119,4.03e-05,0.941,0.0561,0.213,124.247,93,-0.7719362565801847,-0.45772332215078215,-0.6942104115998874,-1
2529,2529,23,173373,False,0.524,0.987,0,-2.426,1,0.0638,0.0037,0.00406,0.262,0.441,135.003,14,0.32012526573419964,-0.33749819215971444,0.6625313942294111,1
2530,2530,23,250799,False,0.332,0.936,9,-2.34,1,0.0514,3.36e-05,0.275,0.389,0.484,92.557,10,0.16205619027376794,-0.32733590259761747,0.5262500328478171,1
2531,2531,24,329360,False,0.403,0.727,6,-7.943,0,0.0372,0.000337,0.00218,0.199,0.141,83.934,81,-0.6925241224876153,0.04979607816897047,-0.4453170200929268,-1
2532,2532,24,181755,True,0.368,0.973,0,-1.864,1,0.134,0.000496,1.25e-05,0.218,0.293,106.722,103,0.20622450832227368,-0.8430414271356159,0.9585716717391332,1
2533,2533,24,278200,False,0.234,0.975,11,-3.362,0,0.0876,1.84e-06,0.0299,0.116,0.303,161.719,68,-0.807307035908958,-0.09225957037519389,-0.5648919902064854,-1
2534,2534,22,214720,False,0.215,0.894,6,-5.774,0,0.125,3.63e-05,0.0713,0.276,0.35,199.794,81,-0.7180054451848347,-0.11215712171040215,-0.4812570172714547,-1
2535,2535,22,125640,False,0.363,0.845,6,-9.241,1,0.0591,0.00135,0.544,0.384,0.455,102.726,88,0.20561820923954877,-0.3292877544816143,0.562155119021607,1
2536,2536,24,131493,False,0.581,0.604,1,-11.533,1,0.0402,0.00221,0.604,0.57,0.245,100.036,87,0.30160329893299886,-0.27699778943973086,0.6172470937544096,1
2537,2537,22,319026,False,0.433,0.972,7,-2.534,1,0.104,5.72e-05,0.908,0.568,0.0911,135.002,88,0.07161496789834354,-0.6836364481975711,0.7555097490307076,1
2538,2538,23,278026,False,0.112,0.997,1,-3.124,1,0.0989,4.5e-06,0.195,0.359,0.0606,153.9,15,0.22065488117464105,-0.6502107979042281,0.8026768334048071,1
